Date, Open, High, Low, Close, Volume
02/21/19, 255.33, 255.64, 254.04, 255.08, 2020305
02/20/19, 255.41, 256.38, 254.89, 256.01, 2156348
02/19/19, 254.15, 256.09, 254.15, 255.42, 2509320
02/15/19, 254.026, 255.00, 253.81, 254.98, 2806559
02/14/19, 251.65, 253.36, 250.83, 252.20, 3247823
02/13/19, 252.82, 253.6571, 252.39, 252.76, 3569322
02/12/19, 250.38, 252.36, 250.34, 252.00, 5980510
02/11/19, 249.28, 249.513, 248.22, 248.78, 2986595
02/08/19, 247.01, 248.71, 246.20, 248.65, 2512937
02/07/19, 249.04, 249.5762, 246.62, 248.33, 3907773
02/06/19, 250.75, 251.22, 249.95, 250.79, 2052224
02/05/19, 250.44, 251.33, 249.92, 251.10, 3613583
02/04/19, 248.30, 250.02, 247.5891, 249.99, 2541718
02/01/19, 248.31, 249.29, 247.455, 248.22, 3718458
01/31/19, 245.86, 248.53, 245.68, 248.01, 5308074
01/30/19, 243.66, 246.78, 242.88, 245.96, 6028369
01/29/19, 242.55, 243.12, 241.27, 242.13, 2436863
01/28/19, 242.09, 242.49, 240.63, 242.43, 2407817
01/25/19, 244.11, 245.11, 243.67, 244.32, 3677453
01/24/19, 241.90, 242.82, 240.91, 242.26, 2197083
01/23/19, 242.68, 243.34, 239.579, 242.02, 3076411
01/22/19, 243.39, 243.58, 239.97, 241.66, 5786312
01/18/19, 243.56, 245.37, 242.76, 244.92, 4943293
01/17/19, 239.00, 242.55, 238.95, 241.67, 3058990
01/16/19, 239.72, 240.765, 239.52, 239.88, 4066725
01/15/19, 236.97, 239.585, 236.97, 239.35, 5103721
01/14/19, 236.10, 237.39, 235.69, 236.58, 2653373
01/11/19, 236.85, 238.0022, 236.24, 237.89, 2551033
01/10/19, 235.65, 238.17, 234.8497, 238.00, 2813503
01/09/19, 236.71, 237.94, 235.46, 237.01, 4564975
01/08/19, 236.05, 236.46, 233.43, 235.92, 3546649
01/07/19, 232.29, 235.23, 231.32, 233.65, 3706014
01/04/19, 227.54, 232.62, 227.15, 231.91, 5100088
01/03/19, 228.10, 228.42, 223.97, 224.50, 3330026
01/02/19, 226.18, 230.85, 226.02, 229.99, 4891329
12/31/18, 229.31, 229.97, 227.45, 229.81, 6683957
12/28/18, 229.32, 231.07, 226.5171, 227.76, 7436353
12/27/18, 222.961, 228.12, 219.60, 228.05, 9578360
12/26/18, 216.88, 226.10, 214.83, 225.95, 11597970
12/24/18, 219.74, 220.80, 215.07, 215.07, 8493506
12/21/18, 226.74, 229.46, 220.57, 221.16, 11811550
12/20/18, 228.35, 229.90, 223.54, 225.65, 12141870
12/19/18, 233.21, 237.00, 227.78, 229.42, 8215557
12/18/18, 235.00, 235.68, 231.479, 233.14, 4691397
12/17/18, 237.06, 238.22, 231.68, 233.23, 6127188
12/14/18, 241.65, 242.63, 238.77, 239.38, 5088580
12/13/18, 244.86, 245.76, 242.70, 243.88, 2610765
12/12/18, 245.80, 247.16, 243.85, 243.96, 4117033
12/11/18, 245.95, 246.12, 241.19, 242.62, 4543174
12/10/18, 242.00, 243.62, 237.62, 242.55, 5983702
12/07/18, 247.63, 249.24, 241.37, 242.26, 3928373
12/06/18, 244.42, 248.09, 241.1301, 248.02, 7712736
12/04/18, 255.85, 256.27, 248.06, 248.65, 3837367
12/03/18, 257.65, 257.74, 255.06, 256.61, 3942694
11/30/18, 251.64, 253.94, 251.35, 253.48, 2992752
11/29/18, 251.54, 253.25, 250.36, 251.81, 3279417
11/28/18, 247.72, 252.33, 246.75, 252.33, 3723260
11/27/18, 244.73, 246.60, 244.12, 246.57, 2849731
11/26/18, 244.23, 245.84, 243.85, 245.80, 2498530
11/23/18, 241.80, 243.3459, 241.73, 242.01, 830910
11/21/18, 244.24, 245.44, 243.52, 243.58, 2425494
11/20/18, 243.84, 245.32, 241.83, 242.77, 5000937
11/19/18, 250.94, 251.205, 246.35, 247.32, 2973794
11/16/18, 249.77, 252.47, 249.26, 251.49, 2342780
11/15/18, 247.02, 251.39, 245.4311, 250.85, 3903480
11/14/18, 251.96, 252.34, 246.66, 248.28, 3619875
11/13/18, 250.96, 253.01, 249.28, 249.99, 3097001
11/12/18, 254.69, 254.96, 249.95, 250.41, 2710563
11/09/18, 256.50, 256.64, 253.81, 255.34, 3078726
11/08/18, 257.49, 258.4368, 256.65, 257.72, 2467027
11/07/18, 255.07, 258.32, 254.65, 258.16, 3090762
11/06/18, 251.18, 252.975, 251.1172, 252.82, 2255176
11/05/18, 250.32, 251.792, 249.39, 251.23, 1912193
11/02/18, 252.44, 252.90, 247.75, 249.81, 3184459
11/01/18, 249.63, 251.54, 248.4605, 251.37, 2870694
10/31/18, 248.72, 251.08, 248.27, 248.79, 4073392
10/30/18, 242.31, 246.38, 241.80, 246.21, 3619131
10/29/18, 247.03, 248.3499, 238.79, 242.50, 5126245
10/26/18, 244.34, 246.98, 241.035, 243.76, 5278769
10/25/18, 245.71, 249.7864, 244.6721, 248.15, 4443798
10/24/18, 251.19, 251.55, 243.25, 243.78, 4065746
10/23/18, 249.00, 252.58, 246.84, 251.28, 5206532
10/22/18, 254.55, 254.86, 252.17, 252.80, 2101976
10/19/18, 254.665, 256.62, 253.15, 253.85, 2684216
10/18/18, 256.754, 257.35, 252.69, 254.05, 3046804
10/17/18, 257.75, 258.34, 255.07, 257.67, 2845791
10/16/18, 254.14, 258.10, 253.70, 257.58, 3308475
10/15/18, 253.19, 254.56, 252.04, 252.21, 3306202
10/12/18, 254.39, 254.64, 250.2998, 253.60, 7116658
10/11/18, 254.81, 256.2901, 248.45, 250.22, 9037039
10/10/18, 263.62, 263.62, 255.37, 255.60, 5803925
10/09/18, 264.10, 265.45, 263.5492, 264.13, 2078186
